party,state,representative,sector,industry,ticker,count
Republican,GA,Richard W. Allen,Consumer Services,Services-Misc. Amusement & Recreation,DIS,3
Republican,VA,Robert J. Wittman,Consumer Services,Services-Misc. Amusement & Recreation,DIS,1
Republican,KS,Roger W. Marshall,Consumer Services,Services-Misc. Amusement & Recreation,DIS,3
Democrat,CA,Ro Khanna,Consumer Services,Services-Misc. Amusement & Recreation,DIS,4
Republican,FL,Scott Franklin,Consumer Services,Services-Misc. Amusement & Recreation,DIS,1
Democrat,TN,Steve Cohen,Consumer Services,Services-Misc. Amusement & Recreation,DIS,4
Republican,IN,Susan W. Brooks,Consumer Services,Services-Misc. Amusement & Recreation,DIS,1
Republican,TX,Van Taylor,Consumer Services,Services-Misc. Amusement & Recreation,DIS,1
Democrat,CA,Zoe Lofgren,Consumer Services,Services-Misc. Amusement & Recreation,DIS,3
Democrat,FL,Donna Shalala,Consumer Services,Services-Misc. Amusement & Recreation,LYV,1
Democrat,CA,Gilbert Cisneros,Consumer Services,Services-Misc. Amusement & Recreation,LYV,1
Republican,MI,Peter Meijer,Consumer Services,Services-Misc. Amusement & Recreation,LYV,1
Democrat,NV,Susie Lee,Consumer Services,Services-Misc. Amusement & Recreation,LYV,5
Republican,TX,Michael T. McCaul,Consumer Discretionary,Service to the Health Industry,GHC,2
Democrat,FL,Donna Shalala,Consumer Discretionary,Service to the Health Industry,LAUR,2
Republican,MT,Greg Gianforte,Consumer Discretionary,Service to the Health Industry,LOPE,1
Democrat,NJ,Josh Gottheimer,Consumer Discretionary,Service to the Health Industry,LOPE,1
Democrat,CA,Harley E. Rouda,Consumer Discretionary,Shoe Manufacturing,RCKY,2
Democrat,MA,Katherine M. Clark,Consumer Discretionary,Shoe Manufacturing,SKX,4
Democrat,CA,Alan S. Lowenthal,Consumer Non-Durables,Shoe Manufacturing,DECK,6
Republican,TN,Diana Harshbarger,Consumer Non-Durables,Shoe Manufacturing,DECK,3
Democrat,FL,Donna Shalala,Consumer Non-Durables,Shoe Manufacturing,DECK,4
Republican,OH,Anthony E. Gonzalez,Consumer Non-Durables,Shoe Manufacturing,NKE,1
Democrat,VA,"Donald S. Beyer, Jr.",Consumer Non-Durables,Shoe Manufacturing,NKE,10
Democrat,CA,Gilbert Cisneros,Consumer Non-Durables,Shoe Manufacturing,NKE,3
Republican,UT,John Curtis,Consumer Non-Durables,Shoe Manufacturing,NKE,1
Democrat,NC,Kathy Manning,Consumer Non-Durables,Shoe Manufacturing,NKE,1
Democrat,OR,Kurt Schrader,Consumer Non-Durables,Shoe Manufacturing,NKE,2
Democrat,IL,Marie Newman,Consumer Non-Durables,Shoe Manufacturing,NKE,4
Republican,MI,Peter Meijer,Consumer Non-Durables,Shoe Manufacturing,NKE,1
Democrat,SC,William R. Timmons,Consumer Non-Durables,Shoe Manufacturing,NKE,1
Democrat,FL,Donna Shalala,Basic Industries,Specialty Chemicals,WST,1
Republican,MT,Greg Gianforte,Basic Industries,Specialty Chemicals,WST,1
Democrat,NV,Susie Lee,Consumer Discretionary,Specialty Chemicals,DSEY,1
Republican,FL,Brian Mast,Consumer Durables,Specialty Chemicals,APHA,1
Republican,KY,John A. Yarmuth,Consumer Durables,Specialty Chemicals,APHA,1
Republican,WV,Carol Devine Miller,Consumer Durables,Specialty Chemicals,CLX,3
Republican,WV,David B. McKinley,Consumer Durables,Specialty Chemicals,CLX,1
Democrat,MN,Dean Phillips,Consumer Durables,Specialty Chemicals,CLX,2
Democrat,FL,Lois Frankel,Consumer Durables,Specialty Chemicals,CLX,3
Republican,GA,Marjorie Taylor Greene,Consumer Durables,Specialty Chemicals,CLX,2
Republican,MI,Peter Meijer,Consumer Durables,Specialty Chemicals,CLX,1
Republican,MI,Peter Meijer,Industrials,Specialty Chemicals,UNVR,1
Democrat,NV,Susie Lee,Industrials,Specialty Chemicals,UNVR,1
Democrat,FL,Donna Shalala,Consumer Discretionary,Specialty Foods,CVGW,1
Democrat,NV,Susie Lee,Consumer Discretionary,Specialty Foods,GO,4
Republican,TN,David P. Roe,Consumer Staples,Specialty Foods,TWNK,1
Republican,WV,David B. McKinley,Finance,Specialty Insurers,AJG,1
Democrat,NJ,Mikie Sherrill,Finance,Specialty Insurers,AJG,1
Democrat,NV,Susie Lee,Finance,Specialty Insurers,AJG,2
Democrat,CA,Gilbert Cisneros,Finance,Specialty Insurers,AON,3
Democrat,NC,Kathy Manning,Finance,Specialty Insurers,AON,1
Democrat,OR,Kurt Schrader,Finance,Specialty Insurers,AON,7
Democrat,FL,Lois Frankel,Finance,Specialty Insurers,AON,1
Republican,MI,Peter Meijer,Finance,Specialty Insurers,AON,1
Jackson,NJ,Thomas H. Kean,Finance,Specialty Insurers,AON,1
Democrat,CA,Zoe Lofgren,Finance,Specialty Insurers,AON,3
,FL,Jared Moskowitz,Finance,Specialty Insurers,BRO,1
Democrat,NV,Susie Lee,Finance,Specialty Insurers,BRO,1
Republican,FL,Scott Franklin,Finance,Specialty Insurers,BRP,3
Democrat,FL,Donna Shalala,Finance,Specialty Insurers,FAF,2
Democrat,CA,Alan S. Lowenthal,Finance,Specialty Insurers,FNF,2
Republican,TX,August Lee Pfluger,Finance,Specialty Insurers,FNF,1
Republican,TX,Kenny Marchant,Finance,Specialty Insurers,FNF,2
Democrat,OR,Kurt Schrader,Finance,Specialty Insurers,FNF,1
Democrat,CA,Ro Khanna,Finance,Specialty Insurers,FNF,2
Republican,OK,Kevin Hern,Finance,Specialty Insurers,MMC,4
Democrat,FL,Lois Frankel,Finance,Specialty Insurers,MMC,4
Democrat,NJ,Mikie Sherrill,Finance,Specialty Insurers,MMC,1
Republican,MI,Peter Meijer,Finance,Specialty Insurers,MMC,1
Democrat,CA,Ro Khanna,Finance,Specialty Insurers,MMC,2
Republican,NC,Virginia Foxx,Finance,Specialty Insurers,ORI,4
Democrat,FL,Lois Frankel,Finance,Specialty Insurers,WLTW,2
Republican,TX,Michael T. McCaul,Finance,Specialty Insurers,WLTW,3
Democrat,FL,Donna Shalala,Basic Industries,Steel/Iron Ore,NUE,1
Democrat,CA,Gilbert Cisneros,Basic Industries,Steel/Iron Ore,NUE,3
Republican,MI,Peter Meijer,Basic Industries,Steel/Iron Ore,NUE,1
Republican,NC,Virginia Foxx,Basic Industries,Steel/Iron Ore,NUE,2
Democrat,FL,Donna Shalala,Industrials,Steel/Iron Ore,SCHN,1
Democrat,FL,Donna Shalala,Industrials,Steel/Iron Ore,TS,1
Republican,MT,Greg Gianforte,Industrials,Steel/Iron Ore,TS,1
Republican,WV,Carol Devine Miller,Basic Industries,Telecommunications Equipment,GLW,1
Democrat,MN,Dean Phillips,Basic Industries,Telecommunications Equipment,GLW,1
Democrat,CA,Gilbert Cisneros,Basic Industries,Telecommunications Equipment,GLW,1
Democrat,NY,Thomas Suozzi,Basic Industries,Telecommunications Equipment,GLW,3
Democrat,FL,Donna Shalala,Capital Goods,Telecommunications Equipment,VCRA,2
Democrat,FL,Donna Shalala,Consumer Discretionary,Telecommunications Equipment,CCOI,1
Republican,MT,Greg Gianforte,Consumer Discretionary,Telecommunications Equipment,ENS,1
Republican,MT,Greg Gianforte,Consumer Discretionary,Telecommunications Equipment,WCC,2
Democrat,NV,Susie Lee,Consumer Discretionary,Telecommunications Equipment,WCC,4
Jackson,NJ,Thomas H. Kean,Consumer Discretionary,Telecommunications Equipment,WCC,1
Democrat,NV,Susie Lee,Public Utilities,Telecommunications Equipment,PLT,1
Republican,GA,Austin Scott,Public Utilities,Telecommunications Equipment,T,2
Republican,OH,Bob Gibbs,Public Utilities,Telecommunications Equipment,T,1
Republican,NY,Chris Jacobs,Public Utilities,Telecommunications Equipment,T,1
Republican,TN,David Kustoff,Public Utilities,Telecommunications Equipment,T,1
Republican,TN,David P. Roe,Public Utilities,Telecommunications Equipment,T,1
Democrat,MN,Dean Phillips,Public Utilities,Telecommunications Equipment,T,5
Democrat,FL,Donna Shalala,Public Utilities,Telecommunications Equipment,T,1
Democrat,PA,Dwight Evans,Public Utilities,Telecommunications Equipment,T,3
Democrat,OR,Earl Blumenauer,Public Utilities,Telecommunications Equipment,T,1
Republican,NC,George Holding,Public Utilities,Telecommunications Equipment,T,1
Democrat,CA,Gilbert Cisneros,Public Utilities,Telecommunications Equipment,T,3
Republican,KY,Harold Dallas Rogers,Public Utilities,Telecommunications Equipment,T,1
Republican,AR,James French Hill,Public Utilities,Telecommunications Equipment,T,1
Republican,FL,John Rutherford,Public Utilities,Telecommunications Equipment,T,1
Democrat,NC,Kathy Manning,Public Utilities,Telecommunications Equipment,T,2
Democrat,OR,Kurt Schrader,Public Utilities,Telecommunications Equipment,T,5
Republican,GA,Marjorie Taylor Greene,Public Utilities,Telecommunications Equipment,T,1
Republican,MS,Michael Patrick Guest,Public Utilities,Telecommunications Equipment,T,2
Republican,TX,Michael T. McCaul,Public Utilities,Telecommunications Equipment,T,2
Republican,AL,Mo Brooks,Public Utilities,Telecommunications Equipment,T,2
Republican,MI,Peter Meijer,Public Utilities,Telecommunications Equipment,T,1
Republican,TX,Pete Sessions,Public Utilities,Telecommunications Equipment,T,2
Republican,VA,Robert J. Wittman,Public Utilities,Telecommunications Equipment,T,2
Democrat,CA,Ro Khanna,Public Utilities,Telecommunications Equipment,T,2
Republican,FL,Scott Franklin,Public Utilities,Telecommunications Equipment,T,2
Democrat,TN,Steve Cohen,Public Utilities,Telecommunications Equipment,T,2
Republican,NC,Virginia Foxx,Public Utilities,Telecommunications Equipment,T,25
Democrat,CA,Zoe Lofgren,Public Utilities,Telecommunications Equipment,T,2
Democrat,CA,Alan S. Lowenthal,Public Utilities,Telecommunications Equipment,TMUS,13
Democrat,MN,Dean Phillips,Public Utilities,Telecommunications Equipment,TMUS,1
Democrat,CA,Gilbert Cisneros,Public Utilities,Telecommunications Equipment,TMUS,1
Republican,KY,John A. Yarmuth,Public Utilities,Telecommunications Equipment,TMUS,1
Republican,UT,John Curtis,Public Utilities,Telecommunications Equipment,TMUS,3
Democrat,NV,Susie Lee,Public Utilities,Telecommunications Equipment,TMUS,4
Democrat,CA,Zoe Lofgren,Public Utilities,Telecommunications Equipment,TMUS,4
Democrat,OR,Earl Blumenauer,Public Utilities,Telecommunications Equipment,VOD,3
Republican,MT,Greg Gianforte,Public Utilities,Telecommunications Equipment,VOD,1
Democrat,CA,Zoe Lofgren,Public Utilities,Telecommunications Equipment,VOD,1
Republican,OH,Bob Gibbs,Public Utilities,Telecommunications Equipment,VZ,1
Democrat,VA,"Donald S. Beyer, Jr.",Public Utilities,Telecommunications Equipment,VZ,12
Democrat,FL,Donna Shalala,Public Utilities,Telecommunications Equipment,VZ,2
Democrat,OR,Earl Blumenauer,Public Utilities,Telecommunications Equipment,VZ,1
Democrat,CO,Ed Perlmutter,Public Utilities,Telecommunications Equipment,VZ,2
Republican,KY,John A. Yarmuth,Public Utilities,Telecommunications Equipment,VZ,2
Democrat,NJ,Josh Gottheimer,Public Utilities,Telecommunications Equipment,VZ,7
Democrat,NC,Kathy Manning,Public Utilities,Telecommunications Equipment,VZ,1
Republican,TX,Kenny Marchant,Public Utilities,Telecommunications Equipment,VZ,1
Republican,TX,K. Michael Conaway,Public Utilities,Telecommunications Equipment,VZ,1
Democrat,OR,Kurt Schrader,Public Utilities,Telecommunications Equipment,VZ,4
Democrat,NJ,Mikie Sherrill,Public Utilities,Telecommunications Equipment,VZ,1
Republican,AL,Mo Brooks,Public Utilities,Telecommunications Equipment,VZ,2
Republican,NY,Nicole Malliotakis,Public Utilities,Telecommunications Equipment,VZ,1
Republican,TX,Patrick Fallon,Public Utilities,Telecommunications Equipment,VZ,5
Republican,TX,Pete Sessions,Public Utilities,Telecommunications Equipment,VZ,1
Republican,GA,Richard W. Allen,Public Utilities,Telecommunications Equipment,VZ,1
Democrat,CA,Ro Khanna,Public Utilities,Telecommunications Equipment,VZ,4
Republican,KS,Ron Estes,Public Utilities,Telecommunications Equipment,VZ,2
Democrat,CA,Sara Jacobs,Public Utilities,Telecommunications Equipment,VZ,1
Republican,FL,Scott Franklin,Public Utilities,Telecommunications Equipment,VZ,3
Republican,IN,Susan W. Brooks,Public Utilities,Telecommunications Equipment,VZ,1
Democrat,NY,Thomas Suozzi,Public Utilities,Telecommunications Equipment,VZ,2
Democrat,MA,William R. Keating,Public Utilities,Telecommunications Equipment,VZ,1
Democrat,CA,Zoe Lofgren,Public Utilities,Telecommunications Equipment,VZ,3
Republican,AL,Mo Brooks,Telecommunications,Telecommunications Equipment,ADTN,1
Democrat,CA,Gilbert Cisneros,Telecommunications,Telecommunications Equipment,BDC,2
Democrat,CA,Gilbert Cisneros,Telecommunications,Telecommunications Equipment,HPE,1
Republican,MO,Billy Long,Telecommunications,Telecommunications Equipment,LUMN,1
Democrat,CA,Gilbert Cisneros,Telecommunications,Telecommunications Equipment,LUMN,1
Democrat,WA,Kim Schrier,Telecommunications,Telecommunications Equipment,LUMN,1
Democrat,OR,Kurt Schrader,Telecommunications,Telecommunications Equipment,LUMN,1
Republican,TX,Michael T. McCaul,Telecommunications,Telecommunications Equipment,LUMN,2
Republican,MT,Greg Gianforte,Telecommunications,Telecommunications Equipment,ORAN,1
Democrat,MA,Katherine M. Clark,Telecommunications,Telecommunications Equipment,ORAN,2
Republican,MT,Greg Gianforte,Telecommunications,Telecommunications Equipment,TEF,2
Republican,ID,Michael K. Simpson,Telecommunications,Telecommunications Equipment,VIV,1
Democrat,FL,Lois Frankel,Utilities,Telecommunications Equipment,CIEN,2
Democrat,VA,"Donald S. Beyer, Jr.",Utilities,Telecommunications Equipment,PI,4
Republican,TX,Pete Sessions,Consumer Services,Television Services,AESE,1
Republican,OH,Anthony E. Gonzalez,Consumer Services,Television Services,CHTR,1
Democrat,MN,Dean Phillips,Consumer Services,Television Services,CHTR,1
Republican,MI,Fred Upton,Consumer Services,Television Services,CHTR,1
Democrat,NC,Kathy Manning,Consumer Services,Television Services,CHTR,1
Democrat,OR,Kurt Schrader,Consumer Services,Television Services,CHTR,4
Republican,MI,Peter Meijer,Consumer Services,Television Services,CHTR,1
Democrat,CA,Ro Khanna,Consumer Services,Television Services,CHTR,2
Democrat,NV,Susie Lee,Consumer Services,Television Services,CHTR,3
Democrat,IL,Cheri Bustos,Consumer Services,Television Services,CMCSA,1
Republican,TN,David P. Roe,Consumer Services,Television Services,CMCSA,1
Democrat,MN,Dean Phillips,Consumer Services,Television Services,CMCSA,12
Democrat,FL,Donna Shalala,Consumer Services,Television Services,CMCSA,3
Republican,MI,Fred Upton,Consumer Services,Television Services,CMCSA,1
Democrat,CA,Gilbert Cisneros,Consumer Services,Television Services,CMCSA,2
Republican,KY,John A. Yarmuth,Consumer Services,Television Services,CMCSA,2
Republican,UT,John Curtis,Consumer Services,Television Services,CMCSA,3
Republican,FL,John Rutherford,Consumer Services,Television Services,CMCSA,2
Democrat,NC,Kathy Manning,Consumer Services,Television Services,CMCSA,1
Republican,OK,Kevin Hern,Consumer Services,Television Services,CMCSA,2
Democrat,OR,Kurt Schrader,Consumer Services,Television Services,CMCSA,1
Democrat,FL,Lois Frankel,Consumer Services,Television Services,CMCSA,3
Republican,TX,Michael T. McCaul,Consumer Services,Television Services,CMCSA,4
Democrat,NJ,Mikie Sherrill,Consumer Services,Television Services,CMCSA,1
Democrat,IN,Peter J. Visclosky,Consumer Services,Television Services,CMCSA,1
Republican,MI,Peter Meijer,Consumer Services,Television Services,CMCSA,1
Republican,VA,Robert J. Wittman,Consumer Services,Television Services,CMCSA,2
Democrat,CA,Ro Khanna,Consumer Services,Television Services,CMCSA,2
Republican,FL,Scott Franklin,Consumer Services,Television Services,CMCSA,1
Democrat,TN,Steve Cohen,Consumer Services,Television Services,CMCSA,1
Democrat,MA,William R. Keating,Consumer Services,Television Services,CMCSA,1
Democrat,CA,Zoe Lofgren,Consumer Services,Television Services,CMCSA,2
Democrat,MN,Dean Phillips,Consumer Services,Television Services,DISCA,1
Democrat,FL,Donna Shalala,Consumer Services,Television Services,DISCA,1
Democrat,CA,Gilbert Cisneros,Consumer Services,Television Services,DISCA,1
Democrat,NJ,Josh Gottheimer,Consumer Services,Television Services,DISCA,2
Democrat,OR,Kurt Schrader,Consumer Services,Television Services,DISCA,1
Republican,NC,Virginia Foxx,Consumer Services,Television Services,DISCA,1
Democrat,MN,Dean Phillips,Consumer Services,Television Services,DISCK,1
Republican,NY,Chris Jacobs,Consumer Services,Television Services,LBRDA,1
Democrat,IA,Cynthia Axne,Consumer Services,Television Services,LBRDA,6
Republican,TX,Michael T. McCaul,Consumer Services,Television Services,LBRDA,2
Democrat,NV,Susie Lee,Consumer Services,Television Services,LBRDA,1
Democrat,FL,Donna Shalala,Consumer Services,Television Services,LBRDK,1
Republican,TX,Michael T. McCaul,Consumer Services,Television Services,LBRDK,2
Republican,TN,David Kustoff,Consumer Services,Television Services,ROKU,4
Democrat,CA,Gilbert Cisneros,Consumer Services,Television Services,ROKU,5
Democrat,RI,James R. Langevin,Consumer Services,Television Services,ROKU,14
Democrat,NJ,Josh Gottheimer,Consumer Services,Television Services,ROKU,2
Republican,KS,Roger W. Marshall,Consumer Services,Television Services,ROKU,4
Democrat,FL,Donna Shalala,Consumer Staples,Tobacco,UVV,1
Republican,NC,Virginia Foxx,Consumer Staples,Tobacco,UVV,2
Republican,AR,James French Hill,Consumer Discretionary,Transportation Services,AAWW,1
Democrat,CA,Alan S. Lowenthal,Consumer Services,Transportation Services,BKNG,7
Democrat,MN,Dean Phillips,Consumer Services,Transportation Services,BKNG,7
Democrat,CA,Gilbert Cisneros,Consumer Services,Transportation Services,BKNG,4
Democrat,NJ,Josh Gottheimer,Consumer Services,Transportation Services,BKNG,10
Democrat,OR,Kurt Schrader,Consumer Services,Transportation Services,BKNG,1
Republican,TX,Michael T. McCaul,Consumer Services,Transportation Services,BKNG,4
Democrat,CA,Ro Khanna,Consumer Services,Transportation Services,BKNG,2
Democrat,MA,William R. Keating,Consumer Services,Transportation Services,BKNG,2
Democrat,NV,Susie Lee,Consumer Services,Transportation Services,XPO,2
Republican,OK,Kevin Hern,Industrials,Trucking Freight/Courier Services,ARCB,2
Democrat,CA,Gilbert Cisneros,Industrials,Trucking Freight/Courier Services,HTLD,1
Democrat,NJ,Josh Gottheimer,Industrials,Trucking Freight/Courier Services,HTLD,1
Democrat,CA,Zoe Lofgren,Transportation,Trucking Freight/Courier Services,ODFL,1
Republican,WV,Carol Devine Miller,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,MN,Dean Phillips,Transportation,Trucking Freight/Courier Services,UPS,2
Democrat,CA,Gilbert Cisneros,Transportation,Trucking Freight/Courier Services,UPS,3
Republican,KY,John A. Yarmuth,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,NJ,Josh Gottheimer,Transportation,Trucking Freight/Courier Services,UPS,7
Democrat,MA,Katherine M. Clark,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,NC,Kathy Manning,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,OR,Kurt Schrader,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,IL,Marie Newman,Transportation,Trucking Freight/Courier Services,UPS,4
Republican,GA,Marjorie Taylor Greene,Transportation,Trucking Freight/Courier Services,UPS,1
Republican,MI,Peter Meijer,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,VT,Peter Welch,Transportation,Trucking Freight/Courier Services,UPS,1
Republican,VA,Robert J. Wittman,Transportation,Trucking Freight/Courier Services,UPS,1
Democrat,CA,Sara Jacobs,Transportation,Trucking Freight/Courier Services,UPS,1
Republican,TX,Pete Sessions,Finance,"Trusts, Except Educational, Religious, and Charitable",BUI,2
Republican,OK,Kevin Hern,Finance,"Trusts, Except Educational, Religious, and Charitable",ETV,1
Democrat,MN,Dean Phillips,Finance,"Trusts, Except Educational, Religious, and Charitable",NTRS,5
Democrat,CA,Gilbert Cisneros,Finance,"Trusts, Except Educational, Religious, and Charitable",NTRS,1
Democrat,NJ,Mikie Sherrill,Finance,"Trusts, Except Educational, Religious, and Charitable",NTRS,1
Democrat,NV,Susie Lee,Industrials,"Water, Sewer, Pipeline, Comm & Power Line Construction",AMRC,3
Democrat,NJ,Tom Malinowski,Industrials,"Water, Sewer, Pipeline, Comm & Power Line Construction",AMRC,10
Democrat,NJ,Josh Gottheimer,Basic Industries,Water Supply,PRIM,4
Democrat,PA,Dwight Evans,Public Utilities,Water Supply,AWK,1
Democrat,OR,Kurt Schrader,Public Utilities,Water Supply,AWK,1
